Date,Close
4/12/2023 16:00:00,214
4/13/2023 16:00:00,220.35
4/14/2023 16:00:00,221.49
4/17/2023 16:00:00,218.86
4/18/2023 16:00:00,217.89
4/19/2023 16:00:00,215.7
4/20/2023 16:00:00,213.07
4/21/2023 16:00:00,212.89
4/24/2023 16:00:00,212.79
4/25/2023 16:00:00,207.55
4/26/2023 16:00:00,209.4
4/27/2023 16:00:00,238.56
4/28/2023 16:00:00,240.32
5/1/2023 16:00:00,243.18
5/2/2023 16:00:00,239.24
5/3/2023 16:00:00,237.03
5/4/2023 16:00:00,233.52
5/5/2023 16:00:00,232.78
5/8/2023 16:00:00,233.27
5/9/2023 16:00:00,233.37
5/10/2023 16:00:00,233.08
5/11/2023 16:00:00,235.79
5/12/2023 16:00:00,233.81
5/15/2023 16:00:00,238.86
5/16/2023 16:00:00,238.82
5/17/2023 16:00:00,242.49
5/18/2023 16:00:00,246.85
5/19/2023 16:00:00,245.64
5/22/2023 16:00:00,248.32
5/23/2023 16:00:00,246.74
5/24/2023 16:00:00,249.21
5/25/2023 16:00:00,252.69
5/26/2023 16:00:00,262.04
5/30/2023 16:00:00,262.52
5/31/2023 16:00:00,264.72
6/1/2023 16:00:00,272.61
6/2/2023 16:00:00,272.61
6/5/2023 16:00:00,271.39
6/6/2023 16:00:00,271.12
6/7/2023 16:00:00,263.6
6/8/2023 16:00:00,264.58
6/9/2023 16:00:00,264.95
6/12/2023 16:00:00,271.05
6/13/2023 16:00:00,271.32
6/14/2023 16:00:00,273.35
6/15/2023 16:00:00,281.83
6/16/2023 16:00:00,281
6/20/2023 16:00:00,284.33
6/21/2023 16:00:00,281.64
6/22/2023 16:00:00,284.88
6/23/2023 16:00:00,288.73
6/26/2023 16:00:00,278.47
6/27/2023 16:00:00,287.05
6/28/2023 16:00:00,285.29
6/29/2023 16:00:00,281.53
6/30/2023 16:00:00,286.98
7/3/2023 13:05:00,286.02
7/5/2023 16:00:00,294.37
7/6/2023 16:00:00,291.99
7/7/2023 16:00:00,290.53
7/10/2023 16:00:00,294.1
7/11/2023 16:00:00,298.29
7/12/2023 16:00:00,309.34
7/13/2023 16:00:00,313.41
7/14/2023 16:00:00,308.87
7/17/2023 16:00:00,310.62
7/18/2023 16:00:00,312.05
7/19/2023 16:00:00,316.01
7/20/2023 16:00:00,302.52
7/21/2023 16:00:00,294.26
7/24/2023 16:00:00,291.61
7/25/2023 16:00:00,294.47
7/26/2023 16:00:00,298.57
7/27/2023 16:00:00,311.71
7/28/2023 16:00:00,325.48
7/31/2023 16:00:00,318.6
8/1/2023 16:00:00,322.71
8/2/2023 16:00:00,314.31
8/3/2023 16:00:00,313.19
8/4/2023 16:00:00,310.73
8/7/2023 16:00:00,316.56
8/8/2023 16:00:00,312.64
8/9/2023 16:00:00,305.21
8/10/2023 16:00:00,305.74
8/11/2023 16:00:00,301.64
8/14/2023 16:00:00,306.19
8/15/2023 16:00:00,301.95
8/16/2023 16:00:00,294.29
8/17/2023 16:00:00,285.09
8/18/2023 16:00:00,283.25
8/21/2023 16:00:00,289.9
8/22/2023 16:00:00,287.6
8/23/2023 16:00:00,294.24
8/24/2023 16:00:00,286.75
8/25/2023 16:00:00,285.5
8/28/2023 16:00:00,290.26
8/29/2023 16:00:00,297.99
8/30/2023 16:00:00,295.1
8/31/2023 16:00:00,295.89
9/1/2023 16:00:00,296.38
9/5/2023 16:00:00,300.15
9/6/2023 16:00:00,299.17
9/7/2023 16:00:00,298.67
9/8/2023 16:00:00,297.89
9/11/2023 16:00:00,307.56
9/12/2023 16:00:00,301.66
9/13/2023 16:00:00,305.06
9/14/2023 16:00:00,311.72
9/15/2023 16:00:00,300.31
9/18/2023 16:00:00,302.55
9/19/2023 16:00:00,305.07
9/20/2023 16:00:00,299.67
9/21/2023 16:00:00,295.73
9/22/2023 16:00:00,299.08
9/25/2023 16:00:00,300.83
9/26/2023 16:00:00,298.96
9/27/2023 16:00:00,297.74
9/28/2023 16:00:00,303.96
9/29/2023 16:00:00,300.21
10/2/2023 16:00:00,306.82
10/3/2023 16:00:00,300.94
10/4/2023 16:00:00,305.58
10/5/2023 16:00:00,304.79
10/6/2023 16:00:00,315.43
10/9/2023 16:00:00,318.36
10/10/2023 16:00:00,321.84
10/11/2023 16:00:00,327.82
10/12/2023 16:00:00,324.16
10/13/2023 16:00:00,314.69
10/16/2023 16:00:00,321.15
10/17/2023 16:00:00,324
10/18/2023 16:00:00,316.97
10/19/2023 16:00:00,312.81
10/20/2023 16:00:00,308.65
10/23/2023 16:00:00,314.01
10/24/2023 16:00:00,312.55
10/25/2023 16:00:00,299.53
10/26/2023 16:00:00,288.35
10/27/2023 16:00:00,296.73
10/30/2023 16:00:00,302.66
10/31/2023 16:00:00,301.27
11/1/2023 16:00:00,311.85
11/2/2023 16:00:00,310.87
11/3/2023 16:00:00,314.6
11/6/2023 16:00:00,315.8
11/7/2023 16:00:00,318.82
11/8/2023 16:00:00,319.78
11/9/2023 16:00:00,320.55
11/10/2023 16:00:00,328.77
11/13/2023 16:00:00,329.19
11/14/2023 16:00:00,336.31
11/15/2023 16:00:00,332.71
11/16/2023 16:00:00,334.19
11/17/2023 16:00:00,335.04
11/20/2023 16:00:00,339.97
11/21/2023 16:00:00,336.98
11/22/2023 16:00:00,341.49
11/24/2023 13:05:00,338.23
11/27/2023 16:00:00,334.7
11/28/2023 16:00:00,338.99
11/29/2023 16:00:00,332.2
11/30/2023 16:00:00,327.15
12/1/2023 16:00:00,324.82
12/4/2023 16:00:00,320.02
12/5/2023 16:00:00,318.29
12/6/2023 16:00:00,317.45
12/7/2023 16:00:00,326.59
12/8/2023 16:00:00,332.75
12/11/2023 16:00:00,325.28
12/12/2023 16:00:00,334.22
12/13/2023 16:00:00,334.74
12/14/2023 16:00:00,333.17
12/15/2023 16:00:00,334.92
12/18/2023 16:00:00,344.62
12/19/2023 16:00:00,350.36
12/20/2023 16:00:00,349.28
12/21/2023 16:00:00,354.09
12/22/2023 16:00:00,353.39
12/26/2023 16:00:00,354.83
12/27/2023 16:00:00,357.83
12/28/2023 16:00:00,358.32
12/29/2023 16:00:00,353.96
1/2/2024 16:00:00,346.29
1/3/2024 16:00:00,344.47
1/4/2024 16:00:00,347.12
1/5/2024 16:00:00,351.95
1/8/2024 16:00:00,358.66
1/9/2024 16:00:00,357.43
1/10/2024 16:00:00,370.47
1/11/2024 16:00:00,369.67
1/12/2024 16:00:00,374.49
1/16/2024 16:00:00,367.46
1/17/2024 16:00:00,368.37
1/18/2024 16:00:00,376.13
1/19/2024 16:00:00,383.45
1/22/2024 16:00:00,381.78
1/23/2024 16:00:00,385.2
1/24/2024 16:00:00,390.7
1/25/2024 16:00:00,393.18
1/26/2024 16:00:00,394.14
1/29/2024 16:00:00,401.02
1/30/2024 16:00:00,400.06
1/31/2024 16:00:00,390.14
2/1/2024 16:00:00,394.78
2/2/2024 16:00:00,474.99
2/5/2024 16:00:00,459.41
2/6/2024 16:00:00,454.72
2/7/2024 16:00:00,469.59
2/8/2024 16:00:00,470
2/9/2024 16:00:00,468.11
2/12/2024 16:00:00,468.9
2/13/2024 16:00:00,460.12
2/14/2024 16:00:00,473.28
2/15/2024 16:00:00,484.03
2/16/2024 16:00:00,473.32
2/20/2024 16:00:00,471.75
2/21/2024 16:00:00,468.03
2/22/2024 16:00:00,486.13
2/23/2024 16:00:00,484.03
2/26/2024 16:00:00,481.74
2/27/2024 16:00:00,487.05
2/28/2024 16:00:00,484.02
2/29/2024 16:00:00,490.13
3/1/2024 16:00:00,502.3
3/4/2024 16:00:00,498.19
3/5/2024 16:00:00,490.22
3/6/2024 16:00:00,496.09
3/7/2024 16:00:00,512.19
3/8/2024 16:00:00,505.95
3/11/2024 16:00:00,483.59
3/12/2024 16:00:00,499.75
3/13/2024 16:00:00,495.57
3/14/2024 16:00:00,491.83
3/15/2024 16:00:00,484.1
3/18/2024 16:00:00,496.98
3/19/2024 16:00:00,496.24
3/20/2024 16:00:00,505.52
3/21/2024 16:00:00,507.76
3/22/2024 16:00:00,509.58
3/25/2024 16:00:00,503.02
3/26/2024 16:00:00,495.89
3/27/2024 16:00:00,493.86
3/28/2024 16:00:00,485.58
4/1/2024 16:00:00,491.35
4/2/2024 16:00:00,497.37
4/3/2024 16:00:00,506.74
4/4/2024 16:00:00,510.92
4/5/2024 16:00:00,527.34
4/8/2024 16:00:00,519.25
4/9/2024 16:00:00,516.9
4/10/2024 16:00:00,519.83
4/11/2024 16:00:00,523.16
4/12/2024 16:00:00,511.9
4/15/2024 16:00:00,500.23
4/16/2024 16:00:00,499.76
4/17/2024 16:00:00,494.17
4/18/2024 16:00:00,501.8
4/19/2024 16:00:00,481.07
4/22/2024 16:00:00,481.73
4/23/2024 16:00:00,496.1
4/24/2024 16:00:00,493.5
4/25/2024 16:00:00,441.38
4/26/2024 16:00:00,443.29
4/29/2024 16:00:00,432.62
4/30/2024 16:00:00,430.17
5/1/2024 16:00:00,439.19
5/2/2024 16:00:00,441.68
5/3/2024 16:00:00,451.96
5/6/2024 16:00:00,465.68
5/7/2024 16:00:00,468.24
5/8/2024 16:00:00,472.6
5/9/2024 16:00:00,475.42
5/10/2024 16:00:00,476.2
5/13/2024 16:00:00,468.01
5/14/2024 16:00:00,471.85
5/15/2024 16:00:00,481.54
5/16/2024 16:00:00,473.23
5/17/2024 16:00:00,471.91
5/20/2024 16:00:00,468.84
5/21/2024 16:00:00,464.63
5/22/2024 16:00:00,467.78
5/23/2024 16:00:00,465.78
5/24/2024 16:00:00,478.22
5/28/2024 16:00:00,479.92
5/29/2024 16:00:00,474.36
5/30/2024 16:00:00,467.05
5/31/2024 16:00:00,466.83
6/3/2024 16:00:00,477.49
6/4/2024 16:00:00,476.99
6/5/2024 16:00:00,495.06
6/6/2024 16:00:00,493.76
6/7/2024 16:00:00,492.96
6/10/2024 16:00:00,502.6
6/11/2024 16:00:00,507.47
6/12/2024 16:00:00,508.84
6/13/2024 16:00:00,504.1
6/14/2024 16:00:00,504.16
6/17/2024 16:00:00,506.63
6/18/2024 16:00:00,499.49
6/20/2024 16:00:00,501.7
6/21/2024 16:00:00,494.78
6/24/2024 16:00:00,498.91
6/25/2024 16:00:00,510.6
6/26/2024 16:00:00,513.12
6/27/2024 16:00:00,519.56
6/28/2024 16:00:00,504.22
7/1/2024 16:00:00,504.68
7/2/2024 16:00:00,509.5
7/3/2024 13:05:00,509.96
7/5/2024 16:00:00,539.91
7/8/2024 16:00:00,529.32
7/9/2024 16:00:00,530
7/10/2024 16:00:00,534.69
7/11/2024 16:00:00,512.7
7/12/2024 16:00:00,498.87
7/15/2024 16:00:00,496.16
7/16/2024 16:00:00,489.79
7/17/2024 16:00:00,461.99
7/18/2024 16:00:00,475.85
7/19/2024 16:00:00,476.79
7/22/2024 16:00:00,487.4
7/23/2024 16:00:00,488.69
7/24/2024 16:00:00,461.27
7/25/2024 16:00:00,453.41
7/26/2024 16:00:00,465.7
7/29/2024 16:00:00,465.71
7/30/2024 16:00:00,463.19
7/31/2024 16:00:00,474.83
8/1/2024 16:00:00,497.74
8/2/2024 16:00:00,488.14
8/5/2024 16:00:00,475.73
8/6/2024 16:00:00,494.09
8/7/2024 16:00:00,488.92
8/8/2024 16:00:00,509.63
8/9/2024 16:00:00,517.77
8/12/2024 16:00:00,515.95
8/13/2024 16:00:00,528.54
8/14/2024 16:00:00,526.76
8/15/2024 16:00:00,537.33
8/16/2024 16:00:00,527.42
8/19/2024 16:00:00,529.28
8/20/2024 16:00:00,526.73
8/21/2024 16:00:00,535.16
8/22/2024 16:00:00,531.93
8/23/2024 16:00:00,528
8/26/2024 16:00:00,521.12
8/27/2024 16:00:00,519.1
8/28/2024 16:00:00,516.78
8/29/2024 16:00:00,518.22
8/30/2024 16:00:00,521.31
9/3/2024 16:00:00,511.76
9/4/2024 16:00:00,512.74
9/5/2024 16:00:00,516.86
9/6/2024 16:00:00,500.27
9/9/2024 16:00:00,504.79
9/10/2024 16:00:00,504.79
9/11/2024 16:00:00,511.83
9/12/2024 16:00:00,525.6
9/13/2024 16:00:00,524.62
9/16/2024 16:00:00,533.28
9/17/2024 16:00:00,536.32
9/18/2024 16:00:00,537.95
9/19/2024 16:00:00,559.1
9/20/2024 16:00:00,561.35
9/23/2024 16:00:00,564.41
9/24/2024 16:00:00,563.33
9/25/2024 16:00:00,568.31
9/26/2024 16:00:00,567.84
9/27/2024 16:00:00,567.36
9/30/2024 16:00:00,572.44
10/1/2024 16:00:00,576.47
10/2/2024 16:00:00,572.81
10/3/2024 16:00:00,582.77
10/4/2024 16:00:00,595.94
10/7/2024 16:00:00,584.78
10/8/2024 16:00:00,592.89
10/9/2024 16:00:00,590.51
10/10/2024 16:00:00,583.83
10/11/2024 16:00:00,589.95
10/14/2024 16:00:00,590.42
10/15/2024 16:00:00,586.27
10/16/2024 16:00:00,576.79
10/17/2024 16:00:00,576.93
10/18/2024 16:00:00,576.47
10/21/2024 16:00:00,575.16
10/22/2024 16:00:00,582.01
10/23/2024 16:00:00,563.69
10/24/2024 16:00:00,567.78
10/25/2024 16:00:00,573.25
10/28/2024 16:00:00,578.16
10/29/2024 16:00:00,593.28
10/30/2024 16:00:00,591.8
10/31/2024 16:00:00,567.58
11/1/2024 16:00:00,567.16
11/4/2024 16:00:00,560.68
11/5/2024 16:00:00,572.43
11/6/2024 16:00:00,572.05
11/7/2024 16:00:00,591.7
11/8/2024 16:00:00,589.34
11/11/2024 16:00:00,583.17
11/12/2024 16:00:00,584.82
11/13/2024 16:00:00,580
11/14/2024 16:00:00,577.16
11/15/2024 16:00:00,554.08
11/18/2024 16:00:00,554.4
11/19/2024 16:00:00,561.09
11/20/2024 16:00:00,565.52
11/21/2024 16:00:00,563.09
11/22/2024 16:00:00,559.14
11/25/2024 16:00:00,565.11
11/26/2024 16:00:00,573.54
11/27/2024 16:00:00,569.2
11/29/2024 13:05:00,574.32
12/2/2024 16:00:00,592.83
12/3/2024 16:00:00,613.65
12/4/2024 16:00:00,613.78
12/5/2024 16:00:00,608.93
12/6/2024 16:00:00,623.77
12/9/2024 16:00:00,613.57
12/10/2024 16:00:00,619.32
12/11/2024 16:00:00,632.68
12/12/2024 16:00:00,630.79
12/13/2024 16:00:00,620.35
12/16/2024 16:00:00,624.24
12/17/2024 16:00:00,619.44
12/18/2024 16:00:00,597.19
12/19/2024 16:00:00,595.57
12/20/2024 16:00:00,585.25
12/23/2024 16:00:00,599.85
12/24/2024 13:05:00,607.75
12/26/2024 16:00:00,603.35
12/27/2024 16:00:00,599.81
12/30/2024 16:00:00,591.24
12/31/2024 16:00:00,585.51
1/2/2025 16:00:00,599.24
1/3/2025 16:00:00,604.63
1/6/2025 16:00:00,630.2
1/7/2025 16:00:00,617.89
1/8/2025 16:00:00,610.72
1/10/2025 16:00:00,615.86
1/13/2025 16:00:00,608.33
1/14/2025 16:00:00,594.25
1/15/2025 16:00:00,617.12
1/16/2025 16:00:00,611.3
1/17/2025 16:00:00,612.77
1/21/2025 16:00:00,616.46
1/22/2025 16:00:00,623.5
1/23/2025 16:00:00,636.45
1/24/2025 16:00:00,647.49
1/27/2025 16:00:00,659.88
1/28/2025 16:00:00,674.33
1/29/2025 16:00:00,676.49
1/30/2025 16:00:00,687
1/31/2025 16:00:00,689.18
2/3/2025 16:00:00,697.46
2/4/2025 16:00:00,704.19
2/5/2025 16:00:00,704.87
2/6/2025 16:00:00,711.99
2/7/2025 16:00:00,714.52
2/10/2025 16:00:00,717.4
2/11/2025 16:00:00,719.8
2/12/2025 16:00:00,725.38
2/13/2025 16:00:00,728.56
2/14/2025 16:00:00,736.67
2/18/2025 16:00:00,716.37
2/19/2025 16:00:00,703.77
2/20/2025 16:00:00,694.84
2/21/2025 16:00:00,683.55
2/24/2025 16:00:00,668.13
2/25/2025 16:00:00,657.5
2/26/2025 16:00:00,673.7
2/27/2025 16:00:00,658.24
2/28/2025 16:00:00,668.2
3/3/2025 16:00:00,655.05
3/4/2025 16:00:00,640
3/5/2025 16:00:00,656.47
3/6/2025 16:00:00,627.93
3/7/2025 16:00:00,625.66
3/10/2025 16:00:00,597.99
3/11/2025 16:00:00,605.71
3/12/2025 16:00:00,619.56
3/13/2025 16:00:00,590.64
3/14/2025 16:00:00,607.6
3/17/2025 16:00:00,604.9
3/18/2025 16:00:00,582.36
3/19/2025 16:00:00,584.06
3/20/2025 16:00:00,586
3/21/2025 16:00:00,596.25
3/24/2025 16:00:00,618.85
3/25/2025 16:00:00,626.31
3/26/2025 16:00:00,610.98
3/27/2025 16:00:00,602.58
3/28/2025 16:00:00,576.74
3/31/2025 16:00:00,576.36
4/1/2025 16:00:00,586
4/2/2025 16:00:00,583.93
4/3/2025 16:00:00,531.62
4/4/2025 16:00:00,504.73
4/7/2025 16:00:00,516.25
4/8/2025 16:00:00,510.45
4/9/2025 16:00:00,585.77
4/10/2025 16:00:00,546.29
4/11/2025 16:00:00,543.57
4/14/2025 16:00:00,531.48
4/15/2025 16:00:00,521.52
4/16/2025 16:00:00,502.31
4/17/2025 16:00:00,501.48
4/21/2025 16:00:00,484.66
4/22/2025 16:00:00,500.28
4/23/2025 16:00:00,520.27
4/24/2025 16:00:00,533.15
4/25/2025 16:00:00,547.27
4/28/2025 16:00:00,549.74
4/29/2025 16:00:00,554.44
4/30/2025 16:00:00,549
5/1/2025 16:00:00,572.21
5/2/2025 16:00:00,597.02
5/5/2025 16:00:00,599.27
5/6/2025 16:00:00,587.31
5/7/2025 16:00:00,596.81
5/8/2025 16:00:00,598.01
5/9/2025 16:00:00,592.49
5/12/2025 16:00:00,639.43
5/13/2025 16:00:00,656.03
5/14/2025 16:00:00,659.36
5/15/2025 16:00:00,643.88
5/16/2025 16:00:00,640.34
5/19/2025 16:00:00,640.43
5/20/2025 16:00:00,637.1
5/21/2025 16:00:00,635.5
5/22/2025 16:00:00,636.57
5/23/2025 16:00:00,627.06
5/27/2025 16:00:00,642.32
5/28/2025 16:00:00,643.58
5/29/2025 16:00:00,645.05
5/30/2025 16:00:00,647.49
6/2/2025 16:00:00,670.9
6/3/2025 16:00:00,666.85
6/4/2025 16:00:00,687.95
6/5/2025 16:00:00,684.62
6/6/2025 16:00:00,697.71
6/9/2025 16:00:00,694.06
6/10/2025 16:00:00,702.4
6/11/2025 16:00:00,694.14
6/12/2025 16:00:00,693.36
6/13/2025 16:00:00,682.87
6/16/2025 16:00:00,702.12
6/17/2025 16:00:00,697.23
6/18/2025 16:00:00,695.77
6/20/2025 16:00:00,682.35
6/23/2025 16:00:00,698.53
6/24/2025 16:00:00,712.2
6/25/2025 16:00:00,708.68
6/26/2025 16:00:00,726.09
6/27/2025 16:00:00,733.63
6/30/2025 16:00:00,738.09
7/1/2025 16:00:00,719.22
7/2/2025 16:00:00,713.57
7/3/2025 13:05:00,719.01
7/7/2025 16:00:00,718.35
7/8/2025 16:00:00,720.67
7/9/2025 16:00:00,732.78
7/10/2025 16:00:00,727.24
7/11/2025 16:00:00,717.51
7/14/2025 16:00:00,720.92
7/15/2025 16:00:00,710.39
7/16/2025 16:00:00,702.91
7/17/2025 16:00:00,701.41
7/18/2025 16:00:00,704.28
7/21/2025 16:00:00,712.97
7/22/2025 16:00:00,704.81
7/23/2025 16:00:00,713.58
7/24/2025 16:00:00,714.8
7/25/2025 16:00:00,712.68
7/28/2025 16:00:00,717.63
7/29/2025 16:00:00,700
7/30/2025 16:00:00,695.21
7/31/2025 16:00:00,773.44
8/1/2025 16:00:00,750.01
8/4/2025 16:00:00,776.37
8/5/2025 16:00:00,763.46
8/6/2025 16:00:00,771.99
8/7/2025 16:00:00,761.83
8/8/2025 16:00:00,769.3
8/11/2025 16:00:00,765.87
8/12/2025 16:00:00,790
8/13/2025 16:00:00,780.08
8/14/2025 16:00:00,782.13
8/15/2025 16:00:00,785.23
8/18/2025 16:00:00,767.37
8/19/2025 16:00:00,751.48
8/20/2025 16:00:00,747.72
8/21/2025 16:00:00,739.1
8/22/2025 16:00:00,754.79
8/28/2025 16:00:00,751.11
8/29/2025 16:00:00,738.7
9/2/2025 16:00:00,735.11
9/3/2025 16:00:00,737.05
9/4/2025 16:00:00,748.65
9/5/2025 16:00:00,752.45
9/8/2025 16:00:00,752.3
9/9/2025 16:00:00,765.7
9/10/2025 16:00:00,751.98
9/11/2025 16:00:00,750.9
9/12/2025 16:00:00,755.59
9/15/2025 16:00:00,764.7
9/16/2025 16:00:00,779
9/17/2025 16:00:00,775.72
9/18/2025 16:00:00,780.25
9/19/2025 16:00:00,778.38
9/22/2025 16:00:00,765.16
9/23/2025 16:00:00,755.4
9/24/2025 16:00:00,760.66
9/25/2025 16:00:00,748.91
9/26/2025 16:00:00,743.75
9/29/2025 16:00:00,743.4
9/30/2025 16:00:00,734.38
10/1/2025 16:00:00,717.34
10/2/2025 16:00:00,727.05
10/3/2025 16:00:00,710.56
10/6/2025 16:00:00,715.66
10/7/2025 16:00:00,713.08
10/8/2025 16:00:00,717.84
10/9/2025 16:00:00,733.51
10/10/2025 16:00:00,705.3
10/13/2025 16:00:00,715.7
10/14/2025 16:00:00,708.65
10/15/2025 16:00:00,717.55
10/16/2025 16:00:00,712.07
10/17/2025 16:00:00,716.92
10/20/2025 16:00:00,732.17
10/21/2025 16:00:00,733.27
10/22/2025 16:00:00,733.41
10/23/2025 16:00:00,734
10/24/2025 16:00:00,738.36
10/27/2025 16:00:00,750.82
10/28/2025 16:00:00,751.44
10/29/2025 16:00:00,751.67
10/30/2025 16:00:00,666.47
10/31/2025 16:00:00,648.35
11/3/2025 16:00:00,637.71
11/4/2025 16:00:00,627.32
11/5/2025 16:00:00,635.95
11/6/2025 16:00:00,618.94
11/7/2025 16:00:00,621.71
11/10/2025 16:00:00,631.76
11/11/2025 16:00:00,627.08
11/12/2025 16:00:00,609.01
11/13/2025 16:00:00,609.89
11/14/2025 16:00:00,609.46
11/17/2025 16:00:00,602.01
11/18/2025 16:00:00,597.69
11/19/2025 16:00:00,590.32
11/20/2025 16:00:00,589.15
11/21/2025 16:00:00,594.25
11/24/2025 16:00:00,613.05
11/25/2025 16:00:00,636.22
11/26/2025 16:00:00,633.61
11/28/2025 13:05:00,647.95
12/1/2025 16:00:00,640.87
